Time, HF1, HF2, TC1
06/27/16_09:02:57, 0.000188, 0.000188, 25.659824
06/27/16_09:02:58, 0.000188, 0.000188, 27.614856
06/27/16_09:03:00, 0.000188, 0.000188, 26.637340
06/27/16_09:03:01, 0.000188, 0.000188, 26.637340
06/27/16_09:03:03, 0.000188, 0.000188, 23.704792
06/27/16_09:03:04, 0.000188, 0.000188, 26.637340
06/27/16_09:03:06, 0.000188, 0.000188, 26.637340
06/27/16_09:03:07, 0.000188, 0.000188, 25.659824
06/27/16_09:03:09, 0.000188, 0.000375, 26.637340
06/27/16_09:03:10, 0.000188, 0.000375, 26.637340
06/27/16_09:03:12, 0.000188, 0.000375, 25.659824
06/27/16_09:03:13, 0.000188, 0.000375, 26.637340
06/27/16_09:03:15, 0.000188, 0.000188, 25.659824
06/27/16_09:03:16, 0.000375, 0.000188, 25.659824
06/27/16_09:03:18, 0.000188, 0.000188, 25.659824
06/27/16_09:03:19, 0.000000, 0.000000, 25.659824
06/27/16_09:03:21, 0.000000, 0.000000, 25.659824
06/27/16_09:03:22, 0.000188, 0.000000, 25.659824
06/27/16_09:03:24, 0.000000, 0.000000, 25.659824
06/27/16_09:03:25, 0.000000, 0.000000, 25.659824
06/27/16_09:03:27, 0.000000, 0.000000, 25.659824
06/27/16_09:03:29, 0.000000, 0.000000, 25.659824
06/27/16_09:03:30, 0.000188, 0.000000, 26.637340
06/27/16_09:03:32, 0.000000, 0.000000, 24.682308
06/27/16_09:03:33, 0.000000, 0.000000, 25.659824
06/27/16_09:03:35, 0.000000, 0.000000, 25.659824
06/27/16_09:03:36, 0.000188, 0.000000, 25.659824
06/27/16_09:03:37, 0.000000, 0.000000, 25.659824
06/27/16_09:03:39, 0.000000, 0.000000, 25.659824
06/27/16_09:03:41, 0.000000, 0.000000, 25.659824
06/27/16_09:03:42, 0.000000, 0.000000, 26.637340
06/27/16_09:03:44, 0.000000, 0.000000, 25.659824
06/27/16_09:03:45, 0.000000, 0.000000, 25.659824
06/27/16_09:03:47, 0.000000, 0.000000, 25.659824
06/27/16_09:03:48, 0.000000, 0.000000, 26.637340
06/27/16_09:03:50, 0.000000, 0.000000, 26.637340
06/27/16_09:03:51, 0.000000, 0.000000, 26.637340
06/27/16_09:03:53, 0.000000, 0.000000, 26.637340
06/27/16_09:03:54, 0.000000, 0.000000, 25.659824
06/27/16_09:03:56, 0.000000, 0.000000, 24.682308
06/27/16_09:03:57, 0.000000, 0.000000, 26.637340
06/27/16_09:03:59, 0.000000, 0.000000, 24.682308
06/27/16_09:04:00, 0.000000, 0.000000, 25.659824
06/27/16_09:04:02, 0.000000, 0.000000, 25.659824
06/27/16_09:04:04, 0.000000, 0.000000, 25.659824
06/27/16_09:04:05, 0.000000, 0.000000, 24.682308
06/27/16_09:04:06, 0.000000, 0.000000, 25.659824
06/27/16_09:04:08, 0.000000, 0.000000, 25.659824
06/27/16_09:04:09, 0.000000, 0.000000, 23.704792
06/27/16_09:04:11, 0.000000, 0.000000, 25.659824
06/27/16_09:04:12, 0.000000, 0.000000, 26.637340
06/27/16_09:04:14, 0.000000, 0.000000, 25.659824
06/27/16_09:04:16, 0.000000, 0.000000, 23.704792
06/27/16_09:04:17, 0.000000, 0.000000, 24.682308
06/27/16_09:04:18, 0.000000, 0.000000, 25.659824
06/27/16_09:04:20, 0.000000, 0.000000, 25.659824
06/27/16_09:04:21, 0.000000, 0.000000, 25.659824
06/27/16_09:04:23, 0.000000, 0.000000, 25.659824
06/27/16_09:04:24, 0.000000, 0.000000, 25.659824
06/27/16_09:04:26, 0.000000, 0.000188, 24.682308
06/27/16_09:04:27, 0.000000, 0.000000, 25.659824
