Time, HF1, HF2, TC1
06/29/16_14:17:30, 0.000000, 0.000000, 24.682308
06/29/16_14:17:31, 0.000000, 0.000000, 23.704792
06/29/16_14:17:33, 0.000000, 0.000000, 23.704792
06/29/16_14:17:34, 0.000000, 0.000000, 23.704792
06/29/16_14:17:36, 0.000000, 0.000000, 23.704792
06/29/16_14:17:37, 0.000000, 0.000000, 23.704792
06/29/16_14:17:39, 0.000000, 0.000000, 23.704792
06/29/16_14:17:40, 0.000000, 0.000000, 24.682308
06/29/16_14:17:42, 0.000000, 0.000000, 24.682308
06/29/16_14:17:43, 0.000000, 0.000000, 23.704792
06/29/16_14:17:45, 0.000000, 0.000000, 23.704792
06/29/16_14:17:46, 0.000000, 0.000000, 23.704792
06/29/16_14:17:48, 0.000000, 0.000000, 23.704792
06/29/16_14:17:49, 0.000000, 0.000000, 24.682308
06/29/16_14:17:51, 0.000000, 0.000000, 24.682308
06/29/16_14:17:52, 0.000000, 0.000000, 23.704792
06/29/16_14:17:53, 0.000000, 0.000000, 24.682308
06/29/16_14:17:55, 0.000000, 0.000000, 24.682308
06/29/16_14:17:57, 0.000000, 0.000000, 24.682308
06/29/16_14:17:58, 0.000000, 0.000000, 24.682308
06/29/16_14:18:00, 0.000000, 0.000000, 24.682308
06/29/16_14:18:01, 0.000000, 0.000000, 24.682308
06/29/16_14:18:03, 0.000000, 0.000000, 24.682308
06/29/16_14:18:04, 0.000000, 0.000000, 24.682308
06/29/16_14:18:05, 0.000000, 0.000000, 25.659824
06/29/16_14:18:07, 0.000000, 0.000000, 24.682308
06/29/16_14:18:08, 0.000000, 0.000000, 23.704792
06/29/16_14:18:10, 0.000000, 0.000188, 22.727275
06/29/16_14:18:11, 0.000000, 0.000000, 23.704792
06/29/16_14:18:13, 0.000000, 0.000000, 23.704792
06/29/16_14:18:14, 0.000000, 0.000000, 24.682308
06/29/16_14:18:16, 0.000000, 0.000000, 24.682308
06/29/16_14:18:18, 0.000000, 0.000000, 24.682308
06/29/16_14:18:19, 0.000000, 0.000000, 24.682308
06/29/16_14:18:21, 0.000000, 0.000000, 25.659824
06/29/16_14:18:22, 0.000000, 0.000000, 25.659824
06/29/16_14:18:23, 0.000000, 0.000000, 24.682308
06/29/16_14:18:25, 0.000000, 0.000000, 23.704792
06/29/16_14:18:27, 0.000000, 0.000000, 26.637340
06/29/16_14:18:28, 0.000000, 0.000000, 25.659824
06/29/16_14:18:30, 0.000000, 0.000000, 24.682308
06/29/16_14:18:31, 0.000000, 0.000000, 25.659824
06/29/16_14:18:33, 0.000000, 0.000000, 25.659824
06/29/16_14:18:34, 0.000000, 0.000000, 23.704792
06/29/16_14:18:36, 0.000000, 0.000000, 23.704792
06/29/16_14:18:37, 0.000000, 0.000188, 24.682308
06/29/16_14:18:39, 0.000000, 0.000000, 23.704792
06/29/16_14:18:40, 0.000000, 0.000000, 24.682308
06/29/16_14:18:42, 0.000000, 0.000000, 24.682308
06/29/16_14:18:43, 0.000000, 0.000000, 25.659824
06/29/16_14:18:45, 0.000000, 0.000000, 24.682308
06/29/16_14:18:46, 0.000000, 0.000000, 24.682308
06/29/16_14:18:48, 0.000000, 0.000000, 24.682308
06/29/16_14:18:49, 0.000000, 0.000000, 23.704792
06/29/16_14:18:51, 0.000000, 0.000000, 25.659824
06/29/16_14:18:52, 0.000000, 0.000000, 23.704792
06/29/16_14:18:54, 0.000000, 0.000000, 24.682308
06/29/16_14:18:56, 0.000000, 0.000000, 25.659824
06/29/16_14:18:57, 0.000000, 0.000000, 24.682308
06/29/16_14:18:59, 0.000000, 0.000000, 22.727275
06/29/16_14:19:00, 0.000000, 0.000000, 23.704792
06/29/16_14:19:02, 0.000000, 0.000000, 23.704792
06/29/16_14:19:03, 0.000000, 0.000000, 23.704792
06/29/16_14:19:05, 0.000000, 0.000000, 23.704792
06/29/16_14:19:06, 0.000000, 0.000000, 23.704792
06/29/16_14:19:08, 0.000000, 0.000000, 23.704792
06/29/16_14:19:09, 0.000000, 0.000000, 23.704792
06/29/16_14:19:11, 0.000000, 0.000000, 23.704792
06/29/16_14:19:13, 0.000000, 0.000000, 22.727275
06/29/16_14:19:14, 0.000000, 0.000000, 23.704792
06/29/16_14:19:16, 0.000000, 0.000000, 23.704792
06/29/16_14:19:17, 0.000000, 0.000000, 23.704792
06/29/16_14:19:19, 0.000000, 0.000000, 24.682308
06/29/16_14:19:20, 0.000000, 0.000000, 23.704792
06/29/16_14:19:22, 0.000000, 0.000000, 25.659824
06/29/16_14:19:23, 0.000000, 0.000000, 24.682308
06/29/16_14:19:25, 0.000000, 0.000000, 24.682308
06/29/16_14:19:26, 0.000000, 0.000000, 24.682308
06/29/16_14:19:28, 0.000000, 0.000000, 24.682308
06/29/16_14:19:29, 0.000000, 0.000000, 24.682308
06/29/16_14:19:31, 0.000000, 0.000000, 24.682308
06/29/16_14:19:32, 0.000000, 0.000000, 22.727275
06/29/16_14:19:34, 0.000000, 0.000000, 23.704792
06/29/16_14:19:35, 0.000000, 0.000000, 22.727275
06/29/16_14:19:37, 0.000000, 0.000000, 24.682308
06/29/16_14:19:39, 0.000000, 0.000000, 22.727275
06/29/16_14:19:40, 0.000000, 0.000000, 23.704792
06/29/16_14:19:42, 0.000000, 0.000000, 23.704792
06/29/16_14:19:43, 0.000000, 0.000000, 22.727275
06/29/16_14:19:45, 0.000000, 0.000000, 22.727275
06/29/16_14:19:46, 0.000000, 0.000000, 24.682308
06/29/16_14:19:47, 0.000000, 0.000000, 23.704792
06/29/16_14:19:49, 0.000000, 0.000000, 23.704792
06/29/16_14:19:51, 0.000000, 0.000000, 22.727275
06/29/16_14:19:52, 0.000000, 0.000000, 23.704792
06/29/16_14:19:54, 0.000000, 0.000000, 24.682308
06/29/16_14:19:55, 0.000000, 0.000000, 22.727275
06/29/16_14:19:57, 0.000000, 0.000000, 23.704792
06/29/16_14:19:58, 0.000000, 0.000000, 23.704792
06/29/16_14:20:00, 0.000000, 0.000000, 23.704792
06/29/16_14:20:01, 0.000000, 0.000000, 21.749759
06/29/16_14:20:03, 0.000000, 0.000000, 24.682308
06/29/16_14:20:04, 0.000000, 0.000000, 23.704792
06/29/16_14:20:06, 0.000000, 0.000000, 23.704792
06/29/16_14:20:07, 0.000000, 0.000000, 23.704792
06/29/16_14:20:09, 0.000000, 0.000000, 23.704792
06/29/16_14:20:10, 0.000000, 0.000000, 23.704792
06/29/16_14:20:12, 0.000000, 0.000000, 23.704792
06/29/16_14:20:13, 0.000000, 0.000000, 22.727275
06/29/16_14:20:15, 0.000000, 0.000000, 22.727275
06/29/16_14:20:16, 0.000000, 0.000000, 22.727275
06/29/16_14:20:18, 0.000000, 0.000000, 24.682308
06/29/16_14:20:19, 0.000000, 0.000000, 23.704792
06/29/16_14:20:21, 0.000000, 0.000000, 23.704792
06/29/16_14:20:22, 0.000000, 0.000000, 23.704792
06/29/16_14:20:24, 0.000000, 0.000000, 24.682308
06/29/16_14:20:25, 0.000000, 0.000000, 20.772243
06/29/16_14:20:27, 0.000000, 0.000000, 23.704792
06/29/16_14:20:28, 0.000000, 0.000000, 22.727275
06/29/16_14:20:30, 0.000000, 0.000000, 23.704792
06/29/16_14:20:31, 0.000000, 0.000000, 22.727275
06/29/16_14:20:33, 0.000000, 0.000000, 22.727275
06/29/16_14:20:34, 0.000000, 0.000000, 23.704792
06/29/16_14:20:36, 0.000000, 0.000188, 23.704792
06/29/16_14:20:38, 0.000000, 0.000188, 25.659824
06/29/16_14:20:39, 0.000000, 0.000188, 24.682308
06/29/16_14:20:41, 0.000000, 0.000375, 24.682308
06/29/16_14:20:42, 0.000000, 0.000375, 24.682308
06/29/16_14:20:44, 0.000000, 0.000375, 25.659824
06/29/16_14:20:45, 0.000000, 0.000375, 25.659824
06/29/16_14:20:46, 0.000000, 0.000375, 25.659824
06/29/16_14:20:48, 0.000000, 0.000375, 26.637340
06/29/16_14:20:49, 0.000000, 0.000375, 26.637340
06/29/16_14:20:51, 0.000188, 0.000375, 26.637340
06/29/16_14:20:52, 0.000188, 0.000375, 26.637340
06/29/16_14:20:54, 0.000188, 0.000375, 25.659824
06/29/16_14:20:55, 0.000188, 0.000375, 27.614856
06/29/16_14:20:57, 0.000000, 0.000375, 26.637340
06/29/16_14:20:58, 0.000000, 0.000375, 25.659824
06/29/16_14:21:00, 0.000188, 0.000375, 24.682308
06/29/16_14:21:01, 0.000000, 0.000375, 25.659824
06/29/16_14:21:03, 0.000000, 0.000375, 25.659824
06/29/16_14:21:05, 0.000188, 0.000375, 26.637340
06/29/16_14:21:06, 0.000000, 0.000375, 25.659824
06/29/16_14:21:08, 0.000000, 0.000375, 26.637340
06/29/16_14:21:09, 0.000000, 0.000375, 26.637340
06/29/16_14:21:11, 0.000188, 0.000375, 26.637340
06/29/16_14:21:12, 0.000188, 0.000375, 24.682308
06/29/16_14:21:14, 0.000000, 0.000375, 25.659824
06/29/16_14:21:15, 0.000188, 0.000375, 26.637340
06/29/16_14:21:17, 0.000000, 0.000188, 26.637340
06/29/16_14:21:18, 0.000000, 0.000188, 26.637340
06/29/16_14:21:20, 0.000000, 0.000375, 25.659824
06/29/16_14:21:21, 0.000000, 0.000375, 24.682308
06/29/16_14:21:23, 0.000000, 0.000375, 24.682308
06/29/16_14:21:24, 0.000000, 0.000188, 24.682308
06/29/16_14:21:26, 0.000000, 0.000188, 23.704792
06/29/16_14:21:27, 0.000000, 0.000188, 23.704792
06/29/16_14:21:29, 0.000000, 0.000188, 22.727275
06/29/16_14:21:30, 0.000000, 0.000188, 22.727275
06/29/16_14:21:32, 0.000000, 0.000000, 22.727275
06/29/16_14:21:33, 0.000000, 0.000000, 24.682308
06/29/16_14:21:35, 0.000000, 0.000000, 25.659824
06/29/16_14:21:36, 0.000188, 0.000000, 24.682308
06/29/16_14:21:38, 0.000000, 0.000000, 24.682308
06/29/16_14:21:39, 0.000188, 0.000000, 22.727275
06/29/16_14:21:41, 0.000000, 0.000000, 21.749759
06/29/16_14:21:42, 0.000000, 0.000000, 23.704792
06/29/16_14:21:44, 0.000000, 0.000000, 23.704792
06/29/16_14:21:45, 0.000000, 0.000000, 22.727275
06/29/16_14:21:47, 0.000000, 0.000000, 23.704792
06/29/16_14:21:48, 0.000000, 0.000000, 22.727275
06/29/16_14:21:50, 0.000000, 0.000000, 22.727275
06/29/16_14:21:51, 0.000000, 0.000000, 18.817211
06/29/16_14:21:53, 0.000000, 0.000000, 21.749759
06/29/16_14:21:54, 0.000000, 0.000000, 23.704792
06/29/16_14:21:56, 0.000000, 0.000000, 21.749759
06/29/16_14:21:57, 0.000000, 0.000000, 21.749759
06/29/16_14:21:59, 0.000000, 0.000000, 21.749759
06/29/16_14:22:00, 0.000000, 0.000000, 21.749759
06/29/16_14:22:02, 0.000000, 0.000000, 21.749759
06/29/16_14:22:03, 0.000000, 0.000000, 21.749759
06/29/16_14:22:05, 0.000000, 0.000000, 23.704792
06/29/16_14:22:06, 0.000000, 0.000000, 21.749759
06/29/16_14:22:08, 0.000000, 0.000000, 22.727275
06/29/16_14:22:09, 0.000000, 0.000000, 23.704792
06/29/16_14:22:11, 0.000000, 0.000188, 22.727275
06/29/16_14:22:12, 0.000000, 0.000000, 22.727275
06/29/16_14:22:14, 0.000000, 0.000000, 22.727275
06/29/16_14:22:15, 0.000000, 0.000000, 22.727275
06/29/16_14:22:17, 0.000000, 0.000000, 21.749759
06/29/16_14:22:18, 0.000000, 0.000000, 21.749759
06/29/16_14:22:20, 0.000000, 0.000000, 21.749759
06/29/16_14:22:21, 0.000000, 0.000000, 22.727275
06/29/16_14:22:23, 0.000000, 0.000000, 22.727275
06/29/16_14:22:24, 0.000000, 0.000000, 20.772243
06/29/16_14:22:26, 0.000000, 0.000000, 22.727275
06/29/16_14:22:27, 0.000000, 0.000000, 20.772243
06/29/16_14:22:29, 0.000000, 0.000000, 21.749759
06/29/16_14:22:31, 0.000000, 0.000000, 22.727275
06/29/16_14:22:32, 0.000000, 0.000000, 20.772243
06/29/16_14:22:34, 0.000000, 0.000000, 22.727275
06/29/16_14:22:35, 0.000000, 0.000000, 21.749759
06/29/16_14:22:37, 0.000000, 0.000000, 21.749759
06/29/16_14:22:38, 0.000000, 0.000000, 21.749759
06/29/16_14:22:39, 0.000000, 0.000000, 22.727275
06/29/16_14:22:41, 0.000000, 0.000000, 22.727275
06/29/16_14:22:43, 0.000000, 0.000188, 22.727275
06/29/16_14:22:44, 0.000000, 0.000000, 21.749759
06/29/16_14:22:46, 0.000000, 0.000000, 21.749759
06/29/16_14:22:47, 0.000000, 0.000000, 23.704792
06/29/16_14:22:48, 0.000000, 0.000188, 22.727275
06/29/16_14:22:50, 0.000000, 0.000000, 21.749759
06/29/16_14:22:51, 0.000000, 0.000000, 23.704792
06/29/16_14:22:53, 0.000000, 0.000000, 22.727275
06/29/16_14:22:54, 0.000000, 0.000000, 22.727275
06/29/16_14:22:56, 0.000000, 0.000000, 22.727275
06/29/16_14:22:57, 0.000000, 0.000000, 21.749759
06/29/16_14:22:59, 0.000000, 0.000000, 22.727275
06/29/16_14:23:01, 0.000000, 0.000188, 22.727275
06/29/16_14:23:02, 0.000000, 0.000000, 22.727275
06/29/16_14:23:04, 0.000000, 0.000000, 21.749759
06/29/16_14:23:05, 0.000000, 0.000000, 21.749759
06/29/16_14:23:06, 0.000000, 0.000000, 20.772243
06/29/16_14:23:08, 0.000000, 0.000000, 21.749759
