Time, HF1, HF2, TC1
06/29/16_08:25:02, 0.000000, 0.000000, 16.862178
06/29/16_08:25:04, 0.000000, 0.000000, 17.839694
06/29/16_08:25:05, 0.000000, 0.000000, 17.839694
06/29/16_08:25:07, 0.000000, 0.000000, 16.862178
06/29/16_08:25:08, 0.000000, 0.000000, 15.884662
06/29/16_08:25:10, 0.000000, 0.000000, 15.884662
06/29/16_08:25:11, 0.000000, 0.000000, 17.839694
06/29/16_08:25:13, 0.000000, 0.000000, 16.862178
06/29/16_08:25:14, 0.000000, 0.000000, 14.907146
06/29/16_08:25:16, 0.000188, 0.000000, 15.884662
06/29/16_08:25:17, 0.000000, 0.000000, 16.862178
06/29/16_08:25:19, 0.000000, 0.000000, 16.862178
06/29/16_08:25:20, 0.000000, 0.000000, 16.862178
06/29/16_08:25:22, 0.000000, 0.000000, 15.884662
06/29/16_08:25:24, 0.000000, 0.000000, 15.884662
06/29/16_08:25:25, 0.000000, 0.000000, 16.862178
06/29/16_08:25:26, 0.000000, 0.000000, 15.884662
06/29/16_08:25:28, 0.000000, 0.000000, 16.862178
06/29/16_08:25:29, 0.000000, 0.000000, 16.862178
06/29/16_08:25:31, 0.000000, 0.000000, 16.862178
06/29/16_08:25:33, 0.000000, 0.000000, 15.884662
06/29/16_08:25:34, 0.000000, 0.000000, 15.884662
06/29/16_08:25:36, 0.000000, 0.000000, 16.862178
06/29/16_08:25:37, 0.000000, 0.000000, 16.862178
06/29/16_08:25:39, 0.000000, 0.000000, 15.884662
06/29/16_08:25:40, 0.000000, 0.000000, 17.839694
06/29/16_08:25:41, 0.000000, 0.000000, 17.839694
06/29/16_08:25:43, 0.000000, 0.000000, 15.884662
06/29/16_08:25:45, 0.000000, 0.000000, 16.862178
06/29/16_08:25:46, 0.000000, 0.000000, 16.862178
06/29/16_08:25:48, 0.000000, 0.000000, 16.862178
06/29/16_08:25:49, 0.000000, 0.000000, 15.884662
06/29/16_08:25:51, 0.000000, 0.000000, 17.839694
06/29/16_08:25:52, 0.000000, 0.000000, 16.862178
06/29/16_08:25:54, 0.000000, 0.000000, 17.839694
06/29/16_08:25:55, 0.000000, 0.000000, 16.862178
06/29/16_08:25:57, 0.000000, 0.000000, 16.862178
06/29/16_08:25:58, 0.000000, 0.000000, 15.884662
06/29/16_08:26:00, 0.000000, 0.000000, 17.839694
06/29/16_08:26:01, 0.000000, 0.000000, 15.884662
06/29/16_08:26:03, 0.000000, 0.000000, 17.839694
06/29/16_08:26:04, 0.000000, 0.000000, 16.862178
06/29/16_08:26:06, 0.000000, 0.000000, 17.839694
06/29/16_08:26:07, 0.000000, 0.000000, 17.839694
06/29/16_08:26:09, 0.000000, 0.000000, 16.862178
06/29/16_08:26:10, 0.000000, 0.000000, 16.862178
06/29/16_08:26:11, 0.000000, 0.000000, 16.862178
06/29/16_08:26:13, 0.000000, 0.000000, 16.862178
06/29/16_08:26:14, -0.000188, 0.000000, 15.884662
06/29/16_08:26:16, 0.000000, 0.000000, 15.884662
06/29/16_08:26:17, 0.000000, 0.000000, 16.862178
06/29/16_08:26:19, 0.000000, 0.000000, 16.862178
06/29/16_08:26:20, 0.000000, 0.000000, 16.862178
06/29/16_08:26:22, 0.000000, 0.000000, 16.862178
06/29/16_08:26:24, 0.000000, 0.000000, 15.884662
06/29/16_08:26:25, 0.000000, 0.000000, 15.884662
06/29/16_08:26:27, 0.000000, 0.000000, 15.884662
06/29/16_08:26:28, 0.000000, 0.000000, 16.862178
06/29/16_08:26:30, 0.000000, 0.000000, 17.839694
06/29/16_08:26:31, 0.000000, 0.000000, 14.907146
06/29/16_08:26:33, 0.000000, 0.000000, 16.862178
06/29/16_08:26:34, 0.000000, 0.000000, 15.884662
06/29/16_08:26:36, 0.000000, 0.000000, 16.862178
06/29/16_08:26:37, 0.000000, 0.000000, 16.862178
06/29/16_08:26:39, 0.000000, 0.000000, 16.862178
06/29/16_08:26:40, 0.000000, 0.000000, 16.862178
06/29/16_08:26:42, 0.000000, 0.000000, 16.862178
06/29/16_08:26:43, 0.000000, 0.000000, 16.862178
06/29/16_08:26:45, 0.000000, 0.000000, 15.884662
06/29/16_08:26:46, 0.000000, 0.000000, 16.862178
06/29/16_08:26:48, 0.000000, 0.000000, 16.862178
06/29/16_08:26:49, 0.000000, 0.000000, 14.907146
06/29/16_08:26:51, 0.000000, 0.000000, 15.884662
06/29/16_08:26:52, 0.000000, 0.000000, 15.884662
06/29/16_08:26:54, 0.000000, 0.000000, 14.907146
06/29/16_08:26:55, 0.000000, 0.000000, 16.862178
06/29/16_08:26:57, 0.000000, 0.000000, 16.862178
06/29/16_08:26:58, 0.000000, 0.000000, 16.862178
06/29/16_08:27:00, 0.000000, 0.000000, 15.884662
06/29/16_08:27:01, 0.000000, 0.000000, 16.862178
06/29/16_08:27:02, 0.000000, 0.000000, 16.862178
06/29/16_08:27:04, 0.000000, 0.000000, 16.862178
06/29/16_08:27:05, 0.000000, 0.000000, 16.862178
06/29/16_08:27:07, 0.000000, 0.000000, 15.884662
06/29/16_08:27:08, 0.000000, 0.000000, 16.862178
06/29/16_08:27:10, 0.000000, 0.000000, 17.839694
06/29/16_08:27:11, 0.000000, 0.000000, 15.884662
06/29/16_08:27:13, 0.000000, 0.000000, 16.862178
06/29/16_08:27:14, 0.000000, 0.000000, 17.839694
06/29/16_08:27:16, 0.000000, 0.000000, 16.862178
06/29/16_08:27:17, 0.000000, 0.000000, 14.907146
06/29/16_08:27:19, 0.000000, 0.000000, 17.839694
06/29/16_08:27:20, 0.000000, 0.000000, 16.862178
06/29/16_08:27:22, 0.000000, 0.000000, 16.862178
06/29/16_08:27:23, 0.000000, 0.000000, 16.862178
06/29/16_08:27:25, 0.000000, 0.000000, 16.862178
06/29/16_08:27:26, 0.000000, 0.000000, 16.862178
06/29/16_08:27:28, 0.000000, 0.000000, 13.929630
06/29/16_08:27:29, 0.000000, 0.000000, 16.862178
06/29/16_08:27:31, 0.000000, 0.000000, 15.884662
06/29/16_08:27:32, 0.000000, 0.000000, 16.862178
06/29/16_08:27:34, 0.000000, 0.000000, 14.907146
06/29/16_08:27:35, 0.000000, 0.000000, 16.862178
06/29/16_08:27:37, 0.000000, 0.000000, 14.907146
06/29/16_08:27:38, 0.000000, 0.000000, 15.884662
06/29/16_08:27:40, 0.000000, 0.000000, 16.862178
06/29/16_08:27:41, 0.000000, 0.000000, 15.884662
06/29/16_08:27:43, 0.000000, 0.000000, 16.862178
06/29/16_08:27:44, 0.000000, 0.000000, 16.862178
06/29/16_08:27:46, 0.000000, 0.000000, 16.862178
06/29/16_08:27:47, 0.000000, 0.000000, 16.862178
06/29/16_08:27:49, 0.000000, 0.000000, 16.862178
06/29/16_08:27:50, 0.000000, 0.000000, 15.884662
06/29/16_08:27:52, 0.000000, 0.000000, 16.862178
06/29/16_08:27:53, 0.000000, 0.000000, 16.862178
06/29/16_08:27:55, 0.000000, 0.000000, 16.862178
06/29/16_08:27:56, 0.000000, 0.000000, 16.862178
06/29/16_08:27:58, 0.000000, 0.000000, 16.862178
06/29/16_08:27:59, 0.000000, 0.000000, 16.862178
06/29/16_08:28:01, 0.000000, 0.000000, 16.862178
06/29/16_08:28:02, 0.000000, 0.000000, 16.862178
06/29/16_08:28:04, 0.000000, 0.000000, 16.862178
06/29/16_08:28:05, 0.000000, 0.000000, 16.862178
06/29/16_08:28:07, 0.000000, 0.000000, 16.862178
06/29/16_08:28:08, 0.000000, 0.000000, 16.862178
06/29/16_08:28:10, 0.000000, 0.000000, 16.862178
06/29/16_08:28:11, 0.000000, 0.000000, 16.862178
06/29/16_08:28:13, 0.000000, 0.000000, 16.862178
06/29/16_08:28:14, 0.000000, 0.000000, 16.862178
06/29/16_08:28:16, 0.000000, 0.000000, 16.862178
06/29/16_08:28:17, 0.000000, 0.000000, 16.862178
06/29/16_08:28:19, 0.000000, 0.000000, 16.862178
06/29/16_08:28:20, 0.000000, 0.000000, 16.862178
06/29/16_08:28:22, 0.000000, 0.000000, 16.862178
06/29/16_08:28:23, 0.000000, 0.000000, 17.839694
06/29/16_08:28:25, 0.000000, 0.000000, 17.839694
06/29/16_08:28:26, 0.000000, 0.000000, 16.862178
06/29/16_08:28:28, 0.000000, 0.000000, 17.839694
06/29/16_08:28:29, 0.000000, 0.000000, 17.839694
06/29/16_08:28:31, 0.000000, 0.000000, 16.862178
06/29/16_08:28:32, 0.000000, 0.000000, 15.884662
06/29/16_08:28:34, 0.000000, 0.000000, 17.839694
06/29/16_08:28:36, 0.000000, 0.000000, 15.884662
06/29/16_08:28:37, 0.000000, 0.000000, 14.907146
06/29/16_08:28:39, 0.000000, 0.000000, 15.884662
06/29/16_08:28:40, 0.000000, 0.000000, 16.862178
06/29/16_08:28:42, 0.000000, 0.000000, 16.862178
06/29/16_08:28:43, 0.000000, 0.000000, 16.862178
06/29/16_08:28:45, 0.000000, 0.000000, 15.884662
06/29/16_08:28:46, 0.000000, 0.000000, 14.907146
06/29/16_08:28:48, 0.000000, 0.000000, 16.862178
06/29/16_08:28:49, 0.000000, 0.000000, 15.884662
06/29/16_08:28:51, 0.000000, 0.000000, 15.884662
06/29/16_08:28:52, 0.000000, 0.000000, 16.862178
06/29/16_08:28:54, 0.000000, 0.000000, 16.862178
06/29/16_08:28:55, 0.000000, 0.000000, 16.862178
06/29/16_08:28:57, 0.000000, 0.000000, 16.862178
06/29/16_08:28:58, 0.000000, 0.000000, 17.839694
06/29/16_08:29:00, 0.000000, 0.000000, 16.862178
06/29/16_08:29:01, 0.000000, 0.000000, 16.862178
06/29/16_08:29:03, 0.000000, 0.000000, 16.862178
06/29/16_08:29:04, 0.000000, 0.000000, 18.817211
06/29/16_08:29:06, 0.000000, 0.000000, 17.839694
06/29/16_08:29:07, 0.000000, 0.000000, 16.862178
06/29/16_08:29:09, 0.000000, 0.000000, 16.862178
06/29/16_08:29:10, 0.000000, 0.000000, 15.884662
06/29/16_08:29:12, 0.000000, 0.000000, 16.862178
06/29/16_08:29:13, 0.000000, 0.000000, 17.839694
06/29/16_08:29:15, 0.000000, 0.000000, 16.862178
06/29/16_08:29:16, 0.000000, 0.000000, 16.862178
06/29/16_08:29:18, 0.000000, -0.000188, 16.862178
06/29/16_08:29:20, 0.000000, 0.000000, 16.862178
06/29/16_08:29:21, 0.000000, 0.000000, 15.884662
06/29/16_08:29:23, 0.000000, 0.000000, 15.884662
06/29/16_08:29:24, 0.000000, 0.000000, 14.907146
06/29/16_08:29:26, 0.000000, 0.000000, 13.929630
06/29/16_08:29:28, 0.000000, 0.000000, 15.884662
06/29/16_08:29:29, 0.000000, 0.000000, 15.884662
06/29/16_08:29:31, 0.000000, 0.000000, 13.929630
06/29/16_08:29:32, 0.000000, 0.000000, 16.862178
