Time, HF1, HF2, TC1
06/26/16_09:20:40, 0.000000, 0.000000, -250.000000
06/26/16_09:20:42, 0.000000, 0.000000, -250.000000
06/26/16_09:20:43, 0.000000, 0.000000, -250.000000
06/26/16_09:20:45, 0.000000, 0.000000, -250.000000
06/26/16_09:20:47, 0.000000, 0.000000, -250.000000
06/26/16_09:20:48, 0.000000, 0.000000, -250.000000
06/26/16_09:20:50, 0.000000, 0.000000, -250.000000
06/26/16_09:20:52, 0.000000, 0.000000, -250.000000
06/26/16_09:20:53, 0.000000, 0.000000, -250.000000
06/26/16_09:20:55, 0.000000, 0.000000, -250.000000
06/26/16_09:20:57, 0.000000, 0.000000, -250.000000
06/26/16_09:20:58, 0.000000, 0.000000, -250.000000
06/26/16_09:21:00, 0.000188, 0.000000, -250.000000
06/26/16_09:21:02, 0.000000, 0.000000, -250.000000
06/26/16_09:21:03, 0.000000, 0.000000, -250.000000
06/26/16_09:21:05, 0.000000, 0.000000, -250.000000
06/26/16_09:21:06, 0.000000, 0.000000, -250.000000
06/26/16_09:21:08, 0.000000, 0.000000, -250.000000
06/26/16_09:21:10, -0.000188, -0.000188, -250.000000
06/26/16_09:21:11, -0.000188, -0.000188, -250.000000
06/26/16_09:21:13, 0.000000, 0.000000, -250.000000
06/26/16_09:21:14, 0.000000, 0.000000, -250.000000
06/26/16_09:21:16, 0.000000, 0.000000, -250.000000
06/26/16_09:21:18, 0.000000, 0.000000, -250.000000
06/26/16_09:21:19, 0.000000, 0.000000, -250.000000
06/26/16_09:21:21, 0.000000, 0.000000, -250.000000
06/26/16_09:21:23, 0.000000, 0.000000, -250.000000
06/26/16_09:21:25, 0.000000, 0.000000, -250.000000
06/26/16_09:21:26, 0.000000, 0.000000, -250.000000
06/26/16_09:21:28, 0.000000, 0.000000, -250.000000
06/26/16_09:21:29, 0.000000, 0.000000, -250.000000
06/26/16_09:21:31, 0.000000, 0.000000, -250.000000
06/26/16_09:21:33, 0.000000, -0.000188, -250.000000
06/26/16_09:21:34, 0.000000, -0.000188, -250.000000
06/26/16_09:21:36, 0.000000, 0.000000, -250.000000
